query_id,doc_id,total_nnz,unused_nnz,unused_pct
0,1469276,78,73,93.59
0,104701,105,98,93.33
0,2615959,90,83,92.22
0,981112,56,53,94.64
0,2418411,108,102,94.44
0,1660785,133,131,98.50
0,893603,98,89,90.82
0,241939,73,67,91.78
0,241940,74,65,87.84
0,241952,116,110,94.83
0,1836556,75,75,100.00
0,2130909,59,52,88.14
0,2468049,79,74,93.67
0,585143,63,54,85.71
0,241922,93,89,95.70
0,241925,92,86,93.48
0,241917,112,105,93.75
0,241914,68,63,92.65
0,31721,107,105,98.13
0,241908,101,98,97.03
0,676545,73,71,97.26
0,335225,56,53,94.64
0,2497242,78,77,98.72
0,278931,113,107,94.69
0,1706464,85,82,96.47
0,2241246,82,78,95.12
0,225271,88,87,98.86
0,2434619,96,92,95.83
0,2147401,93,90,96.77
0,521456,95,92,96.84
0,1186702,88,83,94.32
0,2514169,61,54,88.52
0,339528,104,101,97.12
0,2311379,86,82,95.35
0,633836,101,100,99.01
0,2063899,89,82,92.13
0,1166196,131,125,95.42
0,1166212,70,67,95.71
0,666274,88,85,96.59
0,1839220,117,114,97.44
0,2343951,87,83,95.40
0,2680759,83,78,93.98
0,241929,71,65,91.55
0,944705,80,70,87.50
0,241909,79,76,96.20
0,8796,71,67,94.37
0,1059625,139,133,95.68
0,1623456,95,89,93.68
0,1945260,105,104,99.05
0,316714,108,105,97.22
0,278938,87,86,98.85
0,1736479,77,70,90.91
0,1986245,75,71,94.67
0,2414783,94,90,95.74
0,2275045,107,98,91.59
0,782749,107,104,97.20
0,199037,80,74,92.50
0,554535,119,114,95.80
0,976181,101,95,94.06
0,860628,95,91,95.79
0,241941,71,66,92.96
0,118934,83,78,93.98
0,1669163,71,59,83.10
0,162072,98,88,89.80
0,145078,84,81,96.43
0,1945226,90,85,94.44
0,225324,76,76,100.00
0,272214,88,85,96.59
0,344702,124,119,95.97
0,893697,100,95,95.00
0,1409230,69,67,97.10
0,1611698,96,95,98.96
0,810931,70,69,98.57
0,1836560,84,83,98.81
0,672056,76,68,89.47
0,619709,75,67,89.33
0,672054,71,62,87.32
0,2612622,78,71,91.03
0,564307,95,88,92.63
0,672029,62,57,91.94
0,672019,66,54,81.82
0,672045,105,94,89.52
0,2561109,60,50,83.33
0,2640693,79,71,89.87
0,1997279,83,72,86.75
0,672062,56,49,87.50
0,2418767,66,59,89.39
0,1162800,71,60,84.51
0,1344742,84,81,96.43
0,130579,32,29,90.63
0,2558699,70,68,97.14
0,1826152,34,31,91.18
0,2263109,92,86,93.48
0,619711,116,105,90.52
0,619753,96,88,91.67
0,413315,66,61,92.42
0,1210260,76,68,89.47
0,877195,59,52,88.14
0,1171602,78,74,94.87
0,887551,98,95,96.94
0,467238,73,70,95.89
0,1723540,75,71,94.67
0,1564425,77,76,98.70
0,507207,59,59,100.00
0,1260914,118,116,98.31
0,843616,67,66,98.51
0,1385625,88,84,95.45
0,221131,86,85,98.84
0,2205354,77,73,94.81
0,2432033,38,37,97.37
0,1089746,89,86,96.63
0,1238394,83,82,98.80
0,1515651,58,55,94.83
0,715576,57,57,100.00
0,2516689,153,153,100.00
0,2223964,88,87,98.86
0,1272201,109,109,100.00
0,1095400,118,115,97.46
0,2578784,98,97,98.98
0,802030,112,110,98.21
0,898138,112,109,97.32
0,1730023,98,96,97.96
0,1950320,101,98,97.03
0,548065,93,89,95.70
0,2063655,72,72,100.00
0,425677,80,76,95.00
0,516331,27,26,96.30
0,713533,101,95,94.06
0,1565037,97,92,94.85
0,1847838,91,91,100.00
0,799571,95,94,98.95
0,2366673,75,73,97.33
0,2027310,59,59,100.00
0,1361129,72,71,98.61
0,1200506,61,56,91.80
0,2624803,35,32,91.43
0,2040502,82,81,98.78
0,2417060,109,105,96.33
0,2417066,60,57,95.00
0,2417083,112,110,98.21
0,1370943,55,50,90.91
0,617501,69,66,95.65
0,1583187,46,45,97.83
0,1966412,73,72,98.63
0,2303550,80,80,100.00
0,733196,83,80,96.39
0,1819212,72,69,95.83
0,1470232,95,92,96.84
0,1396120,73,71,97.26
0,975526,114,107,93.86
0,1357754,86,80,93.02
0,1946203,118,116,98.31
0,2527738,97,88,90.72
0,62992,129,118,91.47
0,1181782,92,87,94.57
0,2031368,80,72,90.00
0,733195,25,23,92.00
0,1100267,96,92,95.83
0,1301185,92,81,88.04
0,1903946,101,101,100.00
0,601002,81,74,91.36
0,2313138,101,94,93.07
0,2399480,65,59,90.77
0,260292,81,71,87.65
0,271572,63,62,98.41
0,553501,112,108,96.43
0,1053711,95,92,96.84
0,2223939,75,75,100.00
0,943239,83,76,91.57
0,1727552,93,93,100.00
0,1656427,89,88,98.88
0,1405824,50,47,94.00
0,990157,70,66,94.29
0,1408889,56,55,98.21
0,2332218,68,67,98.53
0,1410811,94,90,95.74
0,1997264,61,52,85.25
0,783723,87,84,96.55
0,1035798,73,73,100.00
0,407949,77,72,93.51
0,408153,71,64,90.14
0,1750995,83,81,97.59
0,1750997,58,57,98.28
0,1752370,102,96,94.12
0,1752399,125,117,93.60
0,1165192,72,69,95.83
0,1458816,102,100,98.04
0,1250219,86,81,94.19
0,1546497,67,63,94.03
0,1546544,48,47,97.92
0,1546545,57,54,94.74
0,249329,106,102,96.23
0,169209,67,55,82.09
0,1324422,80,71,88.75
0,300388,65,59,90.77
0,2666425,68,61,89.71
0,1433363,83,74,89.16
0,2536584,66,54,81.82
0,618765,54,47,87.04
0,1459274,57,49,85.96
0,1922534,83,75,90.36
0,289860,127,120,94.49
0,315930,89,80,89.89
0,111827,86,73,84.88
0,908637,85,75,88.24
0,1330721,83,70,84.34
0,1945803,80,72,90.00
0,980653,75,62,82.67
0,190193,87,80,91.95
0,639167,115,106,92.17
0,785182,92,81,88.04
0,1992053,137,133,97.08
0,2672848,35,23,65.71
0,908660,70,65,92.86
0,1810602,126,115,91.27
0,942244,70,62,88.57
0,2430680,62,56,90.32
0,2096283,61,55,90.16
0,915523,111,106,95.50
0,654904,102,101,99.02
0,654913,64,63,98.44
0,1139702,127,127,100.00
0,2028539,142,137,96.48
0,1438385,107,106,99.07
0,256059,86,86,100.00
0,43738,90,90,100.00
0,2145744,71,70,98.59
0,1570233,118,116,98.31
0,193995,111,111,100.00
0,1907213,64,64,100.00
0,1940291,107,104,97.20
0,855979,101,101,100.00
0,862966,63,62,98.41
0,1466425,84,84,100.00
0,346611,96,92,95.83
0,1438482,133,129,96.99
0,654928,106,106,100.00
0,654929,81,81,100.00
0,1787335,50,50,100.00
0,2541606,34,33,97.06
0,1579515,70,69,98.57
0,1078360,72,72,100.00
0,1373816,79,76,96.20
0,2211244,85,85,100.00
0,2081050,37,34,91.89
0,2096278,17,12,70.59
0,1174295,40,36,90.00
0,291237,13,9,69.23
0,2611283,22,21,95.45
0,291266,61,54,88.52
0,1585784,51,45,88.24
0,2194576,38,35,92.11
0,611091,37,31,83.78
0,438889,36,32,88.89
0,984360,38,37,97.37
0,369825,25,20,80.00
0,518827,61,58,95.08
0,657466,83,82,98.80
0,101575,64,62,96.88
0,2310687,19,13,68.42
0,2266280,73,69,94.52
0,2065940,80,78,97.50
0,291229,98,90,91.84
0,2579128,39,35,89.74
0,291243,30,22,73.33
0,1181076,75,73,97.33
0,1525602,71,64,90.14
0,423058,82,80,97.56
0,2417022,21,18,85.71
0,291311,61,56,91.80
0,291314,72,68,94.44
0,291316,40,33,82.50
0,291326,23,21,91.30
0,291327,30,24,80.00
0,291332,22,20,90.91
0,291336,26,22,84.62
0,1548868,27,24,88.89
0,1256138,77,71,92.21
0,1256157,57,50,87.72
0,657421,78,74,94.87
0,818726,103,93,90.29
0,340129,105,93,88.57
0,294304,52,42,80.77
0,630306,43,34,79.07
0,2602819,90,83,92.22
0,1732385,58,51,87.93
0,2664383,77,63,81.82
0,2066215,85,80,94.12
0,1047903,118,107,90.68
0,1771550,94,90,95.74
0,746896,78,72,92.31
0,1965421,49,42,85.71
0,542277,53,48,90.57
0,459722,55,48,87.27
0,2264727,77,67,87.01
0,2399454,82,74,90.24
0,2612630,78,72,92.31
0,564337,72,65,90.28
0,733206,95,87,91.58
0,423165,124,119,95.97
0,2031359,93,83,89.25
0,446655,75,66,88.00
0,690019,104,98,94.23
0,2317827,73,63,86.30
0,570200,66,56,84.85
0,1106107,74,61,82.43
0,1405811,128,124,96.88
0,1429615,107,99,92.52
0,1997260,79,74,93.67
0,1997263,54,42,77.78
0,1997265,78,68,87.18
0,1997274,99,90,90.91
0,2006592,75,70,93.33
0,1295791,65,56,86.15
0,1743725,119,114,95.80
0,1743724,87,84,96.55
0,21990,98,94,95.92
0,1743721,100,96,96.00
0,1470989,113,107,94.69
0,1052700,68,66,97.06
0,1181518,86,79,91.86
0,811114,98,88,89.80
0,1052715,86,83,96.51
0,105787,87,85,97.70
0,1052669,106,100,94.34
0,1181494,100,95,95.00
0,104787,105,104,99.05
0,1863500,120,117,97.50
0,104745,83,81,97.59
0,21932,97,91,93.81
0,1470999,87,82,94.25
0,1470974,116,112,96.55
0,1474529,131,128,97.71
0,1181493,75,67,89.33
0,2612540,70,67,95.71
0,45078,123,119,96.75
0,21927,145,141,97.24
0,645646,121,118,97.52
0,421973,104,103,99.04
0,1264319,115,108,93.91
0,394999,99,96,96.97
0,1743728,121,117,96.69
0,151503,132,128,96.97
0,110507,135,131,97.04
0,865289,64,63,98.44
0,2079982,36,35,97.22
0,2247540,99,97,97.98
0,866290,127,126,99.21
0,1410681,97,93,95.88
0,1075648,86,84,97.67
0,1620350,86,77,89.53
0,1411299,108,108,100.00
0,1873441,138,135,97.83
0,1873457,62,57,91.94
0,1288864,130,124,95.38
0,913800,125,122,97.60
0,1919987,101,99,98.02
0,2131267,80,79,98.75
0,1126563,99,97,97.98
0,1126575,90,87,96.67
0,1126586,82,74,90.24
0,1126592,105,101,96.19
0,791453,92,86,93.48
0,1463076,69,66,95.65
0,458231,87,84,96.55
0,458258,104,98,94.23
0,1004138,86,80,93.02
0,2637418,120,120,100.00
0,1591666,95,92,96.84
0,1007595,97,88,90.72
0,493472,64,55,85.94
0,816776,51,45,88.24
0,630262,78,65,83.33
0,548565,104,98,94.23
0,555873,70,62,88.57
0,1518152,100,100,100.00
0,1809021,83,77,92.77
0,1240745,68,61,89.71
0,658838,121,113,93.39
0,2420597,86,84,97.67
0,1544288,65,58,89.23
0,1909613,81,80,98.77
0,271585,81,75,92.59
0,2342782,15,10,66.67
0,2342783,59,55,93.22
0,334309,72,62,86.11
0,2625569,72,69,95.83
0,2625571,79,75,94.94
0,1096677,92,87,94.57
0,431946,84,81,96.43
0,2118737,100,96,96.00
0,2206847,79,73,92.41
0,1402023,89,85,95.51
0,1486486,78,73,93.59
0,696334,101,95,94.06
0,2605146,84,81,96.43
0,526521,79,71,89.87
0,2525164,97,97,100.00
0,1142755,85,83,97.65
0,1969881,101,101,100.00
0,1247972,50,48,96.00
0,1193295,98,98,100.00
0,1489944,103,103,100.00
0,1851541,68,67,98.53
0,1908215,79,79,100.00
0,1139379,104,103,99.04
0,1823351,85,83,97.65
0,1973617,59,50,84.75
0,692870,86,81,94.19
0,43390,98,98,100.00
0,766211,50,50,100.00
0,1956459,85,82,96.47
0,564765,75,66,88.00
0,371499,73,71,97.26
0,791414,94,89,94.68
0,1922721,54,43,79.63
0,2216942,76,74,97.37
0,2344507,107,104,97.20
0,2533479,82,70,85.37
0,366074,68,58,85.29
0,1624380,73,65,89.04
0,818750,98,94,95.92
0,2662486,66,59,89.39
0,1300991,66,57,86.36
0,653742,126,118,93.65
0,1946047,75,67,89.33
0,2045885,111,97,87.39
0,1776474,82,70,85.37
0,2143023,127,122,96.06
0,237102,85,77,90.59
0,490839,96,88,91.67
0,3718,90,85,94.44
0,1848836,74,64,86.49
0,2092426,45,35,77.78
0,2092427,51,40,78.43
0,1464010,78,66,84.62
0,962230,75,67,89.33
0,291284,98,84,85.71
0,1339592,89,79,88.76
0,1339597,70,61,87.14
0,1339598,80,68,85.00
0,1339608,98,92,93.88
0,1144642,88,77,87.50
0,1106110,78,67,85.90
0,2096287,84,75,89.29
0,661939,88,77,87.50
0,370481,92,84,91.30
0,960266,101,89,88.12
0,653730,73,61,83.56
0,362229,110,99,90.00
0,1936695,80,68,85.00
0,783960,94,84,89.36
0,1672503,99,95,95.96
0,763623,104,93,89.42
0,1464024,60,50,83.33
0,2078832,60,53,88.33
0,1613759,76,69,90.79
0,1957301,68,62,91.18
0,665633,113,100,88.50
0,1964792,83,74,89.16
0,291281,45,35,77.78
0,1339618,105,96,91.43
0,292476,57,50,87.72
0,1339945,120,112,93.33
0,1457458,83,73,87.95
0,2667534,84,79,94.05
0,524176,110,100,90.91
0,1665099,68,65,95.59
0,2348313,56,51,91.07
0,1183873,79,75,94.94
0,1580220,78,76,97.44
0,524662,119,114,95.80
0,2068574,68,63,92.65
0,1052931,55,53,96.36
0,1929782,77,76,98.70
0,800171,45,38,84.44
0,2494646,81,78,96.30
0,1831023,75,73,97.33
0,978418,112,110,98.21
0,1470947,99,91,91.92
0,1264697,81,78,96.30
0,1765764,102,100,98.04
0,2628514,79,75,94.94
0,2186848,71,55,77.46
0,595685,85,82,96.47
0,2614743,74,73,98.65
0,103894,98,93,94.90
0,1329900,91,84,92.31
0,952521,128,123,96.09
0,343827,90,90,100.00
0,2257811,88,86,97.73
0,2594046,86,83,96.51
0,2594047,106,103,97.17
0,2594086,75,73,97.33
0,2594140,87,79,90.80
0,1297746,91,89,97.80
0,2640684,79,70,88.61
0,679618,113,107,94.69
0,593159,96,87,90.63
0,2018786,63,58,92.06
0,1257725,63,59,93.65
0,1801813,129,128,99.22
0,2598631,79,74,93.67
0,1977121,95,91,95.79
0,427742,79,70,88.61
0,1301153,83,76,91.57
0,1762405,110,102,92.73
0,2598905,83,82,98.80
0,1305249,99,99,100.00
0,630280,80,64,80.00
0,169162,93,91,97.85
0,966019,93,90,96.77
0,2354188,68,67,98.53
0,335287,93,87,93.55
0,1969212,127,127,100.00
0,551238,46,42,91.30
0,1936704,55,40,72.73
0,1476493,84,73,86.90
0,1854701,68,65,95.59
0,97244,52,50,96.15
0,97254,38,36,94.74
0,1353856,62,57,91.94
0,2656157,81,72,88.89
0,2615686,93,80,86.02
0,649027,87,82,94.25
0,440280,101,94,93.07
0,2367375,75,71,94.67
0,692866,84,75,89.29
0,1164663,75,69,92.00
0,661943,107,100,93.46
0,1792943,77,62,80.52
0,1792949,67,58,86.57
0,746865,64,53,82.81
0,746893,77,69,89.61
0,746914,60,55,91.67
0,291264,81,67,82.72
0,1339950,73,66,90.41
0,175408,68,58,85.29
0,1057064,94,87,92.55
0,407758,53,44,83.02
0,423398,84,78,92.86
0,384711,79,70,88.61
0,2663288,94,89,94.68
0,653748,88,77,87.50
0,746873,89,83,93.26
0,1459271,74,66,89.19
0,2550429,61,53,86.89
0,2299241,80,66,82.50
0,1338161,103,99,96.12
0,2093119,90,78,86.67
0,1550177,106,105,99.06
0,2482451,56,55,98.21
0,174665,105,105,100.00
0,82314,54,53,98.15
0,2065944,96,96,100.00
0,74738,99,98,98.99
0,1788130,84,83,98.81
0,335925,64,64,100.00
0,438573,75,73,97.33
0,1547780,92,90,97.83
0,1418148,81,80,98.77
0,1569300,97,96,98.97
0,417631,63,63,100.00
0,504203,84,84,100.00
0,1473185,51,50,98.04
0,83916,103,103,100.00
0,2041472,110,110,100.00
0,435991,70,70,100.00
0,2513805,84,84,100.00
0,2291558,59,56,94.92
0,758479,101,101,100.00
0,1814449,68,67,98.53
0,2191685,78,77,98.72
0,750761,42,41,97.62
0,2103852,75,74,98.67
0,2379457,75,72,96.00
0,554909,96,95,98.96
0,956533,95,94,98.95
0,1062918,97,97,100.00
0,1566438,67,66,98.51
0,13343,103,101,98.06
0,1438613,89,89,100.00
0,348462,92,92,100.00
0,1306370,85,85,100.00
0,13035,34,33,97.06
0,1307231,98,98,100.00
0,640597,95,95,100.00
0,2330511,57,57,100.00
0,1474513,87,86,98.85
0,2354109,95,89,93.68
0,1336535,65,64,98.46
0,2057764,115,112,97.39
0,874175,76,75,98.68
0,1351828,73,73,100.00
0,1844663,61,59,96.72
0,2269456,80,79,98.75
0,2450074,58,57,98.28
0,1068468,102,99,97.06
0,1545923,95,94,98.95
0,1013351,80,80,100.00
0,1006224,102,101,99.02
0,152649,58,56,96.55
0,2281571,96,94,97.92
0,1725540,82,81,98.78
0,755768,85,83,97.65
0,2340662,85,83,97.65
0,189140,44,41,93.18
0,1433886,69,69,100.00
0,126715,75,74,98.67
0,1311294,72,72,100.00
0,963140,33,29,87.88
0,82342,72,72,100.00
0,82359,67,66,98.51
0,82381,86,86,100.00
0,2078334,84,74,88.10
0,692847,106,96,90.57
0,1342255,91,83,91.21
0,593194,94,88,93.62
0,1688189,105,101,96.19
0,1645098,67,57,85.07
0,1488032,82,75,91.46
0,2402081,64,61,95.31
0,399238,73,68,93.15
0,964740,112,106,94.64
0,901059,93,89,95.70
0,1809030,78,74,94.87
0,2527039,81,73,90.12
0,269569,77,76,98.70
0,1067102,114,107,93.86
0,2190661,80,73,91.25
0,2498453,81,75,92.59
0,698664,63,56,88.89
0,619740,86,76,88.37
0,999199,89,81,91.01
0,746889,67,59,88.06
0,2506162,97,91,93.81
0,2383090,80,73,91.25
0,466776,94,86,91.49
0,942289,117,108,92.31
0,894822,104,95,91.35
0,942279,66,58,87.88
0,942229,63,55,87.30
0,59115,86,83,96.51
0,1624381,70,62,88.57
0,2045897,61,56,91.80
0,406560,110,100,90.91
0,1818551,62,55,88.71
0,653745,70,63,90.00
0,335232,76,74,97.37
0,1048708,87,83,95.40
0,2351675,111,109,98.20
0,2324075,92,88,95.65
0,1909995,115,115,100.00
0,2476157,92,91,98.91
0,1761957,138,136,98.55
0,546779,79,76,96.20
0,1574254,116,113,97.41
0,1140493,113,113,100.00
0,695896,121,119,98.35
0,558375,84,83,98.81
0,2398310,39,38,97.44
0,2029139,90,86,95.56
0,672505,129,128,99.22
0,469050,77,73,94.81
0,2478572,84,84,100.00
0,1736472,103,101,98.06
0,889563,111,106,95.50
0,2497222,101,100,99.01
0,2497230,89,88,98.88
0,1409212,82,80,97.56
0,1913654,65,62,95.38
0,2166304,80,75,93.75
0,577085,79,77,97.47
0,577086,83,82,98.80
0,2545272,65,64,98.46
0,2497226,132,131,99.24
0,440222,100,100,100.00
0,2166295,56,52,92.86
0,2166294,59,57,96.61
0,736460,88,88,100.00
0,2162439,96,94,97.92
0,1201625,110,108,98.18
0,1913662,94,91,96.81
0,1218112,102,101,99.02
0,1637761,91,89,97.80
0,447248,104,102,98.08
0,632922,85,83,97.65
0,1574257,106,105,99.06
0,67936,68,66,97.06
0,1616641,72,71,98.61
0,2166305,103,102,99.03
0,241907,95,93,97.89
0,1415199,122,120,98.36
0,788855,103,102,99.03
0,123026,115,113,98.26
0,97238,96,95,98.96
0,97230,96,93,96.88
0,97231,100,99,99.00
0,97275,93,92,98.92
0,97239,113,110,97.35
0,97261,106,105,99.06
0,97242,67,66,98.51
0,97266,90,89,98.89
0,97272,112,111,99.11
0,97240,78,77,98.72
0,1125156,115,113,98.26
0,661457,70,66,94.29
0,1688442,95,95,100.00
0,322477,82,78,95.12
0,2394375,93,89,95.70
0,2502469,72,70,97.22
0,1886126,87,84,96.55
0,1475162,72,69,95.83
0,2480471,75,70,93.33
0,1266577,89,87,97.75
0,2226896,109,108,99.08
0,1407204,105,101,96.19
0,925513,122,122,100.00
0,2099175,123,121,98.37
0,2399096,83,81,97.59
0,2109414,64,59,92.19
0,2516687,125,123,98.40
0,1215509,90,89,98.89
0,254873,65,64,98.46
0,2047397,76,74,97.37
0,2356088,82,80,97.56
0,1819205,51,48,94.12
0,816986,26,21,80.77
0,2150033,38,35,92.11
0,1336185,43,42,97.67
0,1964094,60,57,95.00
0,1212773,96,94,97.92
0,1380964,39,37,94.87
0,1233160,54,50,92.59
0,884954,72,67,93.06
0,931440,108,106,98.15
0,586832,80,78,97.50
0,1512592,44,42,95.45
0,816919,105,105,100.00
0,843622,99,98,98.99
0,2556688,91,88,96.70
0,2144578,41,38,92.68
0,98618,33,27,81.82
0,1106506,92,90,97.83
0,2654372,121,121,100.00
0,551298,73,69,94.52
0,816979,35,34,97.14
0,1885304,91,89,97.80
0,600443,51,50,98.04
0,1383972,64,60,93.75
0,932023,49,46,93.88
0,515792,61,59,96.72
0,1820186,65,64,98.46
0,87033,75,74,98.67
0,601108,87,84,96.55
0,2136764,52,47,90.38
0,1846838,110,103,93.64
0,1719903,61,60,98.36
0,1935827,26,23,88.46
0,1896604,22,18,81.82
0,1302735,59,59,100.00
0,1732133,51,51,100.00
0,755769,55,52,94.55
0,1527301,36,32,88.89
0,607976,74,68,91.89
0,1284093,29,25,86.21
0,1789770,19,15,78.95
0,1789771,19,15,78.95
0,1707085,69,64,92.75
0,1707106,88,86,97.73
0,577230,30,27,90.00
0,873711,52,50,96.15
0,873717,53,51,96.23
0,1254931,29,26,89.66
2000,1507685,55,52,94.55
2000,2430150,65,65,100.00
2000,1507685,55,52,94.55
2000,430030,89,87,97.75
2000,2422087,54,50,92.59
2000,2489407,72,68,94.44
2000,1193335,102,98,96.08
2000,1109965,75,72,96.00
2000,743166,84,83,98.81
2000,1350132,83,83,100.00
2000,1095399,59,58,98.31
2000,476423,115,111,96.52
2000,1220196,82,78,95.12
2000,1099645,109,106,97.25
2000,1818089,97,93,95.88
2000,2021708,81,79,97.53
2000,236114,77,67,87.01
2000,2205615,39,37,94.87
2000,1912645,39,35,89.74
2000,1704183,83,82,98.80
2000,417167,45,37,82.22
2000,13,44,38,86.36
2000,1656265,99,95,95.96
2000,1825105,48,47,97.92
2000,1357057,35,35,100.00
2000,2495710,38,37,97.37
2000,236114,77,67,87.01
2000,1694820,54,44,81.48
2000,1714118,91,83,91.21
2000,1829096,60,52,86.67
2000,1111970,100,93,93.00
2000,2421399,100,94,94.00
2000,2594775,77,67,87.01
2000,1503140,61,54,88.52
2000,142303,65,59,90.77
2000,407825,95,93,97.89
2000,1346737,101,97,96.04
2000,338092,47,43,91.49
2000,435808,69,60,86.96
2000,2447956,143,137,95.80
2000,277227,54,49,90.74
2000,1718018,87,82,94.25
2000,2148281,134,125,93.28
2000,2137336,88,80,90.91
2000,1952578,86,82,95.35
2000,947842,69,67,97.10
2000,857803,34,30,88.24
2000,2475697,73,69,94.52
2000,505342,73,70,95.89
2000,2580394,79,75,94.94
2000,442720,85,81,95.29
2000,258155,51,44,86.27
2000,1555905,88,83,94.32
2000,2615047,80,78,97.50
2000,2031233,56,54,96.43
2000,1018746,60,57,95.00
2000,2176482,87,85,97.70
2000,505946,84,75,89.29
2000,2456111,69,61,88.41
2000,1738334,68,60,88.24
2000,150916,59,51,86.44
2000,358302,96,87,90.63
2000,1818089,97,93,95.88
2000,2270717,39,33,84.62
2000,1428495,56,47,83.93
2000,1614942,45,37,82.22
2000,51648,42,35,83.33
2000,348715,69,64,92.75
2000,1398274,53,45,84.91
2000,600804,80,77,96.25
2000,1758816,68,60,88.24
2000,1817711,92,87,94.57
2000,825716,43,35,81.40
2000,571815,84,80,95.24
2000,1059433,97,90,92.78
2000,2351466,53,47,88.68
2000,67735,60,54,90.00
2000,1683663,81,78,96.30
2000,913180,76,72,94.74
2000,1939597,40,24,60.00
2000,2223147,53,46,86.79
2000,2567685,65,64,98.46
2000,1312622,92,92,100.00
2000,1031240,56,54,96.43
2000,1611886,94,88,93.62
2000,1718506,94,86,91.49
2000,1438024,117,112,95.73
2000,752170,87,87,100.00
2000,549068,54,45,83.33
2000,341147,66,59,89.39
2000,1345066,84,77,91.67
2000,2311791,80,72,90.00
2000,924721,98,93,94.90
2000,722727,85,82,96.47
2000,2305009,74,70,94.59
2000,462576,103,98,95.15
2000,2263985,82,76,92.68
2000,1471709,51,51,100.00
2000,125,79,75,94.94
2000,2063874,53,49,92.45
2000,1642024,87,86,98.85
2000,2356457,84,82,97.62
2000,2146989,102,100,98.04
2000,1939728,73,66,90.41
2000,263889,29,17,58.62
2000,767078,49,39,79.59
2000,1312401,87,81,93.10
2000,181777,94,87,92.55
2000,1354595,96,92,95.83
2000,603495,94,88,93.62
2000,1108538,37,35,94.59
2000,145156,95,93,97.89
2000,908021,115,108,93.91
2000,496091,88,87,98.86
2000,1591511,81,69,85.19
2000,1939597,40,24,60.00
2000,1939596,56,43,76.79
2000,43080,41,30,73.17
2000,504942,90,83,92.22
2000,928451,92,90,97.83
2000,46104,58,54,93.10
2000,2525875,51,41,80.39
2000,1173636,90,81,90.00
2000,2388928,70,59,84.29
2000,1974553,130,121,93.08
2000,2658653,115,110,95.65
2000,1778983,64,57,89.06
2000,1401997,74,65,87.84
2000,2495030,39,33,84.62
2000,611439,52,39,75.00
2000,2496662,85,75,88.24
2000,707436,50,38,76.00
2000,1060955,75,67,89.33
2000,564543,90,81,90.00
2000,762954,88,80,90.91
2000,1126111,45,36,80.00
2000,1935799,46,36,78.26
2000,1280545,79,67,84.81
2000,574673,61,54,88.52
2000,1746820,86,76,88.37
2000,1689427,84,78,92.86
2000,1482899,98,91,92.86
2000,1197691,63,54,85.71
2000,1730844,72,63,87.50
2000,1005994,38,30,78.95
2000,1811031,81,75,92.59
2000,1409598,32,20,62.50
2000,65866,55,48,87.27
2000,1844627,79,70,88.61
2000,546839,110,106,96.36
2000,623794,39,29,74.36
2000,943223,139,127,91.37
2000,1487480,63,56,88.89
2000,2322979,103,91,88.35
2000,1405594,66,60,90.91
2000,1433399,118,112,94.92
2000,1233431,116,114,98.28
2000,1109889,79,73,92.41
2000,402492,36,32,88.89
2000,986551,58,47,81.03
2000,1514743,45,38,84.44
2000,461512,76,67,88.16
2000,70131,69,62,89.86
2000,70135,22,13,59.09
2000,70136,25,15,60.00
2000,70147,60,46,76.67
2000,246906,68,67,98.53
2000,611439,52,39,75.00
2000,679409,83,74,89.16
2000,679410,128,123,96.09
2000,679411,78,72,92.31
2000,908835,30,29,96.67
2000,1050081,20,16,80.00
2000,1050082,20,16,80.00
2000,1229116,39,38,97.44
2000,1229118,39,38,97.44
2000,1229119,41,39,95.12
2000,1518600,28,25,89.29
2000,1689732,101,97,96.04
2000,1807690,104,100,96.15
2000,1905669,107,99,92.52
2000,1911797,90,81,90.00
2000,1911802,78,67,85.90
2000,2101672,47,38,80.85
2000,2192671,121,115,95.04
2000,2192680,32,29,90.63
2000,2308400,20,15,75.00
2000,2350215,79,73,92.41
2000,2458955,27,23,85.19
2000,2458957,23,16,69.57
2000,2458958,28,22,78.57
2000,2464412,27,23,85.19
2000,2557350,68,67,98.53
2000,611436,82,69,84.15
2000,611437,50,34,68.00
2000,1939597,40,24,60.00
2000,2573891,78,68,87.18
2000,1359341,62,52,83.87
2000,380643,67,59,88.06
2000,548551,57,47,82.46
2000,603407,38,30,78.95
2000,635455,58,51,87.93
2000,186000,34,25,73.53
2000,903661,40,32,80.00
2000,1192037,55,43,78.18
2000,12670,63,54,85.71
2000,1154438,34,25,73.53
2000,378605,116,107,92.24
2000,223676,71,62,87.32
2000,1522391,46,37,80.43
2000,1387657,73,66,90.41
2000,594235,66,57,86.36
2000,904313,34,30,88.24
2000,923192,93,87,93.55
2000,2518966,66,62,93.94
2000,1470343,97,88,90.72
2000,1785023,25,16,64.00
2000,1492347,59,50,84.75
2000,2456341,50,38,76.00
2000,738928,39,31,79.49
2000,70125,100,93,93.00
2000,70133,45,33,73.33
2000,2165611,55,47,85.45
2000,1285749,44,37,84.09
2000,574672,31,22,70.97
2000,70863,69,58,84.06
2000,70865,40,28,70.00
2000,448679,62,56,90.32
2000,826921,67,58,86.57
2000,869024,55,46,83.64
2000,1329880,46,32,69.57
2000,2251883,53,49,92.45
2000,828399,77,68,88.31
2000,2127217,36,26,72.22
2000,1038968,88,80,90.91
2000,2211800,59,48,81.36
